|TABLE_SCHEMA|TABLE_NAME|COLUMN_NAME|ORDINAL_POSITION|DATA_TYPE
514|HumanResources|vEmployee|City|14|nvarchar
515|HumanResources|vEmployee|StateProvinceName|15|nvarchar
516|HumanResources|vEmployee|PostalCode|16|nvarchar
517|HumanResources|vEmployee|CountryRegionName|17|nvarchar
518|HumanResources|vEmployee|AdditionalContactInfo|18|xml
519|Sales|SalesTerritory|TerritoryID|1|int
520|Sales|SalesTerritory|Name|2|nvarchar
521|Sales|SalesTerritory|CountryRegionCode|3|nvarchar
522|Sales|SalesTerritory|Group|4|nvarchar
523|Sales|SalesTerritory|SalesYTD|5|money
524|Sales|SalesTerritory|SalesLastYear|6|money
525|Sales|SalesTerritory|CostYTD|7|money
526|Sales|SalesTerritory|CostLastYear|8|money
527|Sales|SalesTerritory|rowguid|9|uniqueidentifier
528|Sales|SalesTerritory|ModifiedDate|10|datetime
529|HumanResources|vEmployeeDepartment|BusinessEntityID|1|int
530|HumanResources|vEmployeeDepartment|Title|2|nvarchar
531|HumanResources|vEmployeeDepartment|FirstName|3|nvarchar
532|HumanResources|vEmployeeDepartment|MiddleName|4|nvarchar
533|HumanResources|vEmployeeDepartment|LastName|5|nvarchar
534|HumanResources|vEmployeeDepartment|Suffix|6|nvarchar
535|HumanResources|vEmployeeDepartment|JobTitle|7|nvarchar
536|HumanResources|vEmployeeDepartment|Department|8|nvarchar
537|HumanResources|vEmployeeDepartment|GroupName|9|nvarchar
538|HumanResources|vEmployeeDepartment|StartDate|10|date
539|Person|PhoneNumberType|PhoneNumberTypeID|1|int
540|Person|PhoneNumberType|Name|2|nvarchar
541|Person|PhoneNumberType|ModifiedDate|3|datetime
542|HumanResources|vEmployeeDepartmentHistory|BusinessEntityID|1|int
543|HumanResources|vEmployeeDepartmentHistory|Title|2|nvarchar
544|HumanResources|vEmployeeDepartmentHistory|FirstName|3|nvarchar
545|HumanResources|vEmployeeDepartmentHistory|MiddleName|4|nvarchar
546|HumanResources|vEmployeeDepartmentHistory|LastName|5|nvarchar
547|HumanResources|vEmployeeDepartmentHistory|Suffix|6|nvarchar
548|HumanResources|vEmployeeDepartmentHistory|Shift|7|nvarchar
549|HumanResources|vEmployeeDepartmentHistory|Department|8|nvarchar
550|HumanResources|vEmployeeDepartmentHistory|GroupName|9|nvarchar
551|HumanResources|vEmployeeDepartmentHistory|StartDate|10|date
552|HumanResources|vEmployeeDepartmentHistory|EndDate|11|date
553|Sales|vIndividualCustomer|BusinessEntityID|1|int
554|Sales|vIndividualCustomer|Title|2|nvarchar
555|Sales|vIndividualCustomer|FirstName|3|nvarchar
556|Sales|vIndividualCustomer|MiddleName|4|nvarchar
557|Sales|vIndividualCustomer|LastName|5|nvarchar
558|Sales|vIndividualCustomer|Suffix|6|nvarchar
559|Sales|vIndividualCustomer|PhoneNumber|7|nvarchar
560|Sales|vIndividualCustomer|PhoneNumberType|8|nvarchar
561|Sales|vIndividualCustomer|EmailAddress|9|nvarchar
562|Sales|vIndividualCustomer|EmailPromotion|10|int
563|Sales|vIndividualCustomer|AddressType|11|nvarchar
564|Sales|vIndividualCustomer|AddressLine1|12|nvarchar
565|Sales|vIndividualCustomer|AddressLine2|13|nvarchar
566|Sales|vIndividualCustomer|City|14|nvarchar
567|Sales|vIndividualCustomer|StateProvinceName|15|nvarchar
568|Sales|vIndividualCustomer|PostalCode|16|nvarchar
569|Sales|vIndividualCustomer|CountryRegionName|17|nvarchar
570|Sales|vIndividualCustomer|Demographics|18|xml
571|Production|Product|ProductID|1|int
572|Production|Product|Name|2|nvarchar
573|Production|Product|ProductNumber|3|nvarchar
574|Production|Product|MakeFlag|4|bit
575|Production|Product|FinishedGoodsFlag|5|bit
576|Production|Product|Color|6|nvarchar
577|Production|Product|SafetyStockLevel|7|smallint
578|Production|Product|ReorderPoint|8|smallint
579|Production|Product|StandardCost|9|money
580|Production|Product|ListPrice|10|money
581|Production|Product|Size|11|nvarchar
582|Production|Product|SizeUnitMeasureCode|12|nchar
583|Production|Product|WeightUnitMeasureCode|13|nchar
584|Production|Product|Weight|14|decimal
585|Production|Product|DaysToManufacture|15|int
586|Production|Product|ProductLine|16|nchar
587|Production|Product|Class|17|nchar
588|Production|Product|Style|18|nchar
589|Production|Product|ProductSubcategoryID|19|int
590|Production|Product|ProductModelID|20|int
591|Production|Product|SellStartDate|21|datetime
592|Production|Product|SellEndDate|22|datetime
593|Production|Product|DiscontinuedDate|23|datetime
594|Production|Product|rowguid|24|uniqueidentifier
595|Production|Product|ModifiedDate|25|datetime
596|Sales|vPersonDemographics|BusinessEntityID|1|int
597|Sales|vPersonDemographics|TotalPurchaseYTD|2|money
598|Sales|vPersonDemographics|DateFirstPurchase|3|datetime
599|Sales|vPersonDemographics|BirthDate|4|datetime
600|Sales|vPersonDemographics|MaritalStatus|5|nvarchar
601|Sales|vPersonDemographics|YearlyIncome|6|nvarchar
602|Sales|vPersonDemographics|Gender|7|nvarchar
603|Sales|vPersonDemographics|TotalChildren|8|int
604|Sales|vPersonDemographics|NumberChildrenAtHome|9|int
605|Sales|vPersonDemographics|Education|10|nvarchar
606|Sales|vPersonDemographics|Occupation|11|nvarchar
607|Sales|vPersonDemographics|HomeOwnerFlag|12|bit
608|Sales|vPersonDemographics|NumberCarsOwned|13|int
609|HumanResources|vJobCandidate|JobCandidateID|1|int
610|HumanResources|vJobCandidate|BusinessEntityID|2|int
611|HumanResources|vJobCandidate|Name.Prefix|3|nvarchar
612|HumanResources|vJobCandidate|Name.First|4|nvarchar
613|HumanResources|vJobCandidate|Name.Middle|5|nvarchar
614|HumanResources|vJobCandidate|Name.Last|6|nvarchar
615|HumanResources|vJobCandidate|Name.Suffix|7|nvarchar
616|HumanResources|vJobCandidate|Skills|8|nvarchar
617|HumanResources|vJobCandidate|Addr.Type|9|nvarchar
618|HumanResources|vJobCandidate|Addr.Loc.CountryRegion|10|nvarchar
619|HumanResources|vJobCandidate|Addr.Loc.State|11|nvarchar
620|HumanResources|vJobCandidate|Addr.Loc.City|12|nvarchar
621|HumanResources|vJobCandidate|Addr.PostalCode|13|nvarchar
622|HumanResources|vJobCandidate|EMail|14|nvarchar
623|HumanResources|vJobCandidate|WebSite|15|nvarchar
624|HumanResources|vJobCandidate|ModifiedDate|16|datetime
625|HumanResources|vJobCandidateEmployment|JobCandidateID|1|int
626|HumanResources|vJobCandidateEmployment|Emp.StartDate|2|datetime
627|HumanResources|vJobCandidateEmployment|Emp.EndDate|3|datetime
628|HumanResources|vJobCandidateEmployment|Emp.OrgName|4|nvarchar
629|HumanResources|vJobCandidateEmployment|Emp.JobTitle|5|nvarchar
630|HumanResources|vJobCandidateEmployment|Emp.Responsibility|6|nvarchar
631|HumanResources|vJobCandidateEmployment|Emp.FunctionCategory|7|nvarchar
632|HumanResources|vJobCandidateEmployment|Emp.IndustryCategory|8|nvarchar
633|HumanResources|vJobCandidateEmployment|Emp.Loc.CountryRegion|9|nvarchar
634|HumanResources|vJobCandidateEmployment|Emp.Loc.State|10|nvarchar
635|HumanResources|vJobCandidateEmployment|Emp.Loc.City|11|nvarchar
636|HumanResources|vJobCandidateEducation|JobCandidateID|1|int
637|HumanResources|vJobCandidateEducation|Edu.Level|2|nvarchar
638|HumanResources|vJobCandidateEducation|Edu.StartDate|3|datetime
639|HumanResources|vJobCandidateEducation|Edu.EndDate|4|datetime
640|HumanResources|vJobCandidateEducation|Edu.Degree|5|nvarchar
641|HumanResources|vJobCandidateEducation|Edu.Major|6|nvarchar
642|HumanResources|vJobCandidateEducation|Edu.Minor|7|nvarchar
643|HumanResources|vJobCandidateEducation|Edu.GPA|8|nvarchar
644|HumanResources|vJobCandidateEducation|Edu.GPAScale|9|nvarchar
645|HumanResources|vJobCandidateEducation|Edu.School|10|nvarchar
646|HumanResources|vJobCandidateEducation|Edu.Loc.CountryRegion|11|nvarchar
647|HumanResources|vJobCandidateEducation|Edu.Loc.State|12|nvarchar
648|HumanResources|vJobCandidateEducation|Edu.Loc.City|13|nvarchar
649|Production|vProductAndDescription|ProductID|1|int
650|Production|vProductAndDescription|Name|2|nvarchar
651|Production|vProductAndDescription|ProductModel|3|nvarchar
652|Production|vProductAndDescription|CultureID|4|nchar
653|Production|vProductAndDescription|Description|5|nvarchar
654|Production|vProductModelCatalogDescription|ProductModelID|1|int
655|Production|vProductModelCatalogDescription|Name|2|nvarchar
656|Production|vProductModelCatalogDescription|Summary|3|nvarchar
657|Production|vProductModelCatalogDescription|Manufacturer|4|nvarchar
658|Production|vProductModelCatalogDescription|Copyright|5|nvarchar
659|Production|vProductModelCatalogDescription|ProductURL|6|nvarchar
660|Production|vProductModelCatalogDescription|WarrantyPeriod|7|nvarchar
661|Production|vProductModelCatalogDescription|WarrantyDescription|8|nvarchar
662|Production|vProductModelCatalogDescription|NoOfYears|9|nvarchar
663|Production|vProductModelCatalogDescription|MaintenanceDescription|10|nvarchar
664|Production|vProductModelCatalogDescription|Wheel|11|nvarchar
665|Production|vProductModelCatalogDescription|Saddle|12|nvarchar
666|Production|vProductModelCatalogDescription|Pedal|13|nvarchar
667|Production|vProductModelCatalogDescription|BikeFrame|14|nvarchar
668|Production|vProductModelCatalogDescription|Crankset|15|nvarchar
669|Production|vProductModelCatalogDescription|PictureAngle|16|nvarchar
670|Production|vProductModelCatalogDescription|PictureSize|17|nvarchar
671|Production|vProductModelCatalogDescription|ProductPhotoID|18|nvarchar
672|Production|vProductModelCatalogDescription|Material|19|nvarchar
673|Production|vProductModelCatalogDescription|Color|20|nvarchar
674|Production|vProductModelCatalogDescription|ProductLine|21|nvarchar
675|Production|vProductModelCatalogDescription|Style|22|nvarchar
676|Production|vProductModelCatalogDescription|RiderExperience|23|nvarchar
677|Production|vProductModelCatalogDescription|rowguid|24|uniqueidentifier
678|Production|vProductModelCatalogDescription|ModifiedDate|25|datetime
679|Production|vProductModelInstructions|ProductModelID|1|int
680|Production|vProductModelInstructions|Name|2|nvarchar
681|Production|vProductModelInstructions|Instructions|3|nvarchar
682|Production|vProductModelInstructions|LocationID|4|int
683|Production|vProductModelInstructions|SetupHours|5|decimal
684|Production|vProductModelInstructions|MachineHours|6|decimal
685|Production|vProductModelInstructions|LaborHours|7|decimal
686|Production|vProductModelInstructions|LotSize|8|int
687|Production|vProductModelInstructions|Step|9|nvarchar
688|Production|vProductModelInstructions|rowguid|10|uniqueidentifier
689|Production|vProductModelInstructions|ModifiedDate|11|datetime
690|Sales|vSalesPerson|BusinessEntityID|1|int
691|Sales|vSalesPerson|Title|2|nvarchar
692|Sales|vSalesPerson|FirstName|3|nvarchar
693|Sales|vSalesPerson|MiddleName|4|nvarchar
694|Sales|vSalesPerson|LastName|5|nvarchar
695|Sales|vSalesPerson|Suffix|6|nvarchar
696|Sales|vSalesPerson|JobTitle|7|nvarchar
697|Sales|vSalesPerson|PhoneNumber|8|nvarchar
698|Sales|vSalesPerson|PhoneNumberType|9|nvarchar
699|Sales|vSalesPerson|EmailAddress|10|nvarchar
700|Sales|vSalesPerson|EmailPromotion|11|int
701|Sales|vSalesPerson|AddressLine1|12|nvarchar
702|Sales|vSalesPerson|AddressLine2|13|nvarchar
703|Sales|vSalesPerson|City|14|nvarchar
704|Sales|vSalesPerson|StateProvinceName|15|nvarchar
705|Sales|vSalesPerson|PostalCode|16|nvarchar
706|Sales|vSalesPerson|CountryRegionName|17|nvarchar
707|Sales|vSalesPerson|TerritoryName|18|nvarchar
708|Sales|vSalesPerson|TerritoryGroup|19|nvarchar
709|Sales|vSalesPerson|SalesQuota|20|money
710|Sales|vSalesPerson|SalesYTD|21|money
711|Sales|vSalesPerson|SalesLastYear|22|money
712|Sales|SalesTerritoryHistory|BusinessEntityID|1|int
713|Sales|SalesTerritoryHistory|TerritoryID|2|int
714|Sales|SalesTerritoryHistory|StartDate|3|datetime
715|Sales|SalesTerritoryHistory|EndDate|4|datetime
716|Sales|SalesTerritoryHistory|rowguid|5|uniqueidentifier
717|Sales|SalesTerritoryHistory|ModifiedDate|6|datetime
718|Sales|vSalesPersonSalesByFiscalYears|SalesPersonID|1|int
719|Sales|vSalesPersonSalesByFiscalYears|FullName|2|nvarchar
720|Sales|vSalesPersonSalesByFiscalYears|JobTitle|3|nvarchar
721|Sales|vSalesPersonSalesByFiscalYears|SalesTerritory|4|nvarchar
722|Sales|vSalesPersonSalesByFiscalYears|2002|5|money
723|Sales|vSalesPersonSalesByFiscalYears|2003|6|money
724|Sales|vSalesPersonSalesByFiscalYears|2004|7|money
725|Person|vStateProvinceCountryRegion|StateProvinceID|1|int
726|Person|vStateProvinceCountryRegion|StateProvinceCode|2|nchar
727|Person|vStateProvinceCountryRegion|IsOnlyStateProvinceFlag|3|bit
728|Person|vStateProvinceCountryRegion|StateProvinceName|4|nvarchar
729|Person|vStateProvinceCountryRegion|TerritoryID|5|int
730|Person|vStateProvinceCountryRegion|CountryRegionCode|6|nvarchar
731|Person|vStateProvinceCountryRegion|CountryRegionName|7|nvarchar
732|Sales|vStoreWithDemographics|BusinessEntityID|1|int
733|Sales|vStoreWithDemographics|Name|2|nvarchar
734|Sales|vStoreWithDemographics|AnnualSales|3|money
735|Sales|vStoreWithDemographics|AnnualRevenue|4|money
736|Sales|vStoreWithDemographics|BankName|5|nvarchar
737|Sales|vStoreWithDemographics|BusinessType|6|nvarchar
738|Sales|vStoreWithDemographics|YearOpened|7|int
739|Sales|vStoreWithDemographics|Specialty|8|nvarchar
740|Sales|vStoreWithDemographics|SquareFeet|9|int
741|Sales|vStoreWithDemographics|Brands|10|nvarchar
742|Sales|vStoreWithDemographics|Internet|11|nvarchar
743|Sales|vStoreWithDemographics|NumberEmployees|12|int
