|TABLE_SCHEMA|TABLE_NAME|COLUMN_NAME|ORDINAL_POSITION|DATA_TYPE
496|Person|vStateProvinceCountryRegion|StateProvinceName|4|nvarchar
497|Person|vStateProvinceCountryRegion|TerritoryID|5|int
498|Person|vStateProvinceCountryRegion|CountryRegionCode|6|nvarchar
499|Person|vStateProvinceCountryRegion|CountryRegionName|7|nvarchar
500|Sales|vSalesPersonSalesByFiscalYears|SalesPersonID|1|int
501|Sales|vSalesPersonSalesByFiscalYears|FullName|2|nvarchar
502|Sales|vSalesPersonSalesByFiscalYears|JobTitle|3|nvarchar
503|Sales|vSalesPersonSalesByFiscalYears|SalesTerritory|4|nvarchar
504|Sales|vSalesPersonSalesByFiscalYears|2002|5|money
505|Sales|vSalesPersonSalesByFiscalYears|2003|6|money
506|Sales|vSalesPersonSalesByFiscalYears|2004|7|money
507|Sales|SalesTerritoryHistory|BusinessEntityID|1|int
508|Sales|SalesTerritoryHistory|TerritoryID|2|int
509|Sales|SalesTerritoryHistory|StartDate|3|datetime
510|Sales|SalesTerritoryHistory|EndDate|4|datetime
511|Sales|SalesTerritoryHistory|rowguid|5|uniqueidentifier
512|Sales|SalesTerritoryHistory|ModifiedDate|6|datetime
513|Sales|vSalesPerson|BusinessEntityID|1|int
514|Sales|vSalesPerson|Title|2|nvarchar
515|Sales|vSalesPerson|FirstName|3|nvarchar
516|Sales|vSalesPerson|MiddleName|4|nvarchar
517|Sales|vSalesPerson|LastName|5|nvarchar
518|Sales|vSalesPerson|Suffix|6|nvarchar
519|Sales|vSalesPerson|JobTitle|7|nvarchar
520|Sales|vSalesPerson|PhoneNumber|8|nvarchar
521|Sales|vSalesPerson|PhoneNumberType|9|nvarchar
522|Sales|vSalesPerson|EmailAddress|10|nvarchar
523|Sales|vSalesPerson|EmailPromotion|11|int
524|Sales|vSalesPerson|AddressLine1|12|nvarchar
525|Sales|vSalesPerson|AddressLine2|13|nvarchar
526|Sales|vSalesPerson|City|14|nvarchar
527|Sales|vSalesPerson|StateProvinceName|15|nvarchar
528|Sales|vSalesPerson|PostalCode|16|nvarchar
529|Sales|vSalesPerson|CountryRegionName|17|nvarchar
530|Sales|vSalesPerson|TerritoryName|18|nvarchar
531|Sales|vSalesPerson|TerritoryGroup|19|nvarchar
532|Sales|vSalesPerson|SalesQuota|20|money
533|Sales|vSalesPerson|SalesYTD|21|money
534|Sales|vSalesPerson|SalesLastYear|22|money
535|Production|vProductModelInstructions|ProductModelID|1|int
536|Production|vProductModelInstructions|Name|2|nvarchar
537|Production|vProductModelInstructions|Instructions|3|nvarchar
538|Production|vProductModelInstructions|LocationID|4|int
539|Production|vProductModelInstructions|SetupHours|5|decimal
540|Production|vProductModelInstructions|MachineHours|6|decimal
541|Production|vProductModelInstructions|LaborHours|7|decimal
542|Production|vProductModelInstructions|LotSize|8|int
543|Production|vProductModelInstructions|Step|9|nvarchar
544|Production|vProductModelInstructions|rowguid|10|uniqueidentifier
545|Production|vProductModelInstructions|ModifiedDate|11|datetime
546|Production|ScrapReason|ScrapReasonID|1|smallint
547|Production|ScrapReason|Name|2|nvarchar
548|Production|ScrapReason|ModifiedDate|3|datetime
549|Person|BusinessEntityAddress|BusinessEntityID|1|int
550|Person|BusinessEntityAddress|AddressID|2|int
551|Person|BusinessEntityAddress|AddressTypeID|3|int
552|Person|BusinessEntityAddress|rowguid|4|uniqueidentifier
553|Person|BusinessEntityAddress|ModifiedDate|5|datetime
554|Purchasing|ProductVendor|ProductID|1|int
555|Purchasing|ProductVendor|BusinessEntityID|2|int
556|Purchasing|ProductVendor|AverageLeadTime|3|int
557|Purchasing|ProductVendor|StandardPrice|4|money
558|Purchasing|ProductVendor|LastReceiptCost|5|money
559|Purchasing|ProductVendor|LastReceiptDate|6|datetime
560|Purchasing|ProductVendor|MinOrderQty|7|int
561|Purchasing|ProductVendor|MaxOrderQty|8|int
562|Purchasing|ProductVendor|OnOrderQty|9|int
563|Purchasing|ProductVendor|UnitMeasureCode|10|nchar
564|Purchasing|ProductVendor|ModifiedDate|11|datetime
565|Person|BusinessEntityContact|BusinessEntityID|1|int
566|Person|BusinessEntityContact|PersonID|2|int
567|Person|BusinessEntityContact|ContactTypeID|3|int
568|Person|BusinessEntityContact|rowguid|4|uniqueidentifier
569|Person|BusinessEntityContact|ModifiedDate|5|datetime
570|Production|UnitMeasure|UnitMeasureCode|1|nchar
571|Production|UnitMeasure|Name|2|nvarchar
572|Production|UnitMeasure|ModifiedDate|3|datetime
573|Purchasing|Vendor|BusinessEntityID|1|int
574|Purchasing|Vendor|AccountNumber|2|nvarchar
575|Purchasing|Vendor|Name|3|nvarchar
576|Purchasing|Vendor|CreditRating|4|tinyint
577|Purchasing|Vendor|PreferredVendorStatus|5|bit
578|Purchasing|Vendor|ActiveFlag|6|bit
579|Purchasing|Vendor|PurchasingWebServiceURL|7|nvarchar
580|Purchasing|Vendor|ModifiedDate|8|datetime
581|Person|ContactType|ContactTypeID|1|int
582|Person|ContactType|Name|2|nvarchar
583|Person|ContactType|ModifiedDate|3|datetime
584|Sales|CountryRegionCurrency|CountryRegionCode|1|nvarchar
585|Sales|CountryRegionCurrency|CurrencyCode|2|nchar
586|Sales|CountryRegionCurrency|ModifiedDate|3|datetime
587|Person|CountryRegion|CountryRegionCode|1|nvarchar
588|Person|CountryRegion|Name|2|nvarchar
589|Person|CountryRegion|ModifiedDate|3|datetime
590|Production|WorkOrder|WorkOrderID|1|int
591|Production|WorkOrder|ProductID|2|int
592|Production|WorkOrder|OrderQty|3|int
593|Production|WorkOrder|StockedQty|4|int
594|Production|WorkOrder|ScrappedQty|5|smallint
595|Production|WorkOrder|StartDate|6|datetime
596|Production|WorkOrder|EndDate|7|datetime
597|Production|WorkOrder|DueDate|8|datetime
598|Production|WorkOrder|ScrapReasonID|9|smallint
599|Production|WorkOrder|ModifiedDate|10|datetime
600|Purchasing|PurchaseOrderDetail|PurchaseOrderID|1|int
601|Purchasing|PurchaseOrderDetail|PurchaseOrderDetailID|2|int
602|Purchasing|PurchaseOrderDetail|DueDate|3|datetime
603|Purchasing|PurchaseOrderDetail|OrderQty|4|smallint
604|Purchasing|PurchaseOrderDetail|ProductID|5|int
605|Purchasing|PurchaseOrderDetail|UnitPrice|6|money
606|Purchasing|PurchaseOrderDetail|LineTotal|7|money
607|Purchasing|PurchaseOrderDetail|ReceivedQty|8|decimal
608|Purchasing|PurchaseOrderDetail|RejectedQty|9|decimal
609|Purchasing|PurchaseOrderDetail|StockedQty|10|decimal
610|Purchasing|PurchaseOrderDetail|ModifiedDate|11|datetime
611|Sales|CreditCard|CreditCardID|1|int
612|Sales|CreditCard|CardType|2|nvarchar
613|Sales|CreditCard|CardNumber|3|nvarchar
614|Sales|CreditCard|ExpMonth|4|tinyint
615|Sales|CreditCard|ExpYear|5|smallint
616|Sales|CreditCard|ModifiedDate|6|datetime
617|Production|Culture|CultureID|1|nchar
618|Production|Culture|Name|2|nvarchar
619|Production|Culture|ModifiedDate|3|datetime
620|Production|WorkOrderRouting|WorkOrderID|1|int
621|Production|WorkOrderRouting|ProductID|2|int
622|Production|WorkOrderRouting|OperationSequence|3|smallint
623|Production|WorkOrderRouting|LocationID|4|smallint
624|Production|WorkOrderRouting|ScheduledStartDate|5|datetime
625|Production|WorkOrderRouting|ScheduledEndDate|6|datetime
626|Production|WorkOrderRouting|ActualStartDate|7|datetime
627|Production|WorkOrderRouting|ActualEndDate|8|datetime
628|Production|WorkOrderRouting|ActualResourceHrs|9|decimal
629|Production|WorkOrderRouting|PlannedCost|10|money
630|Production|WorkOrderRouting|ActualCost|11|money
631|Production|WorkOrderRouting|ModifiedDate|12|datetime
632|Sales|Currency|CurrencyCode|1|nchar
633|Sales|Currency|Name|2|nvarchar
634|Sales|Currency|ModifiedDate|3|datetime
635|Purchasing|PurchaseOrderHeader|PurchaseOrderID|1|int
636|Purchasing|PurchaseOrderHeader|RevisionNumber|2|tinyint
637|Purchasing|PurchaseOrderHeader|Status|3|tinyint
638|Purchasing|PurchaseOrderHeader|EmployeeID|4|int
639|Purchasing|PurchaseOrderHeader|VendorID|5|int
640|Purchasing|PurchaseOrderHeader|ShipMethodID|6|int
641|Purchasing|PurchaseOrderHeader|OrderDate|7|datetime
642|Purchasing|PurchaseOrderHeader|ShipDate|8|datetime
643|Purchasing|PurchaseOrderHeader|SubTotal|9|money
644|Purchasing|PurchaseOrderHeader|TaxAmt|10|money
645|Purchasing|PurchaseOrderHeader|Freight|11|money
646|Purchasing|PurchaseOrderHeader|TotalDue|12|money
647|Purchasing|PurchaseOrderHeader|ModifiedDate|13|datetime
648|Sales|CurrencyRate|CurrencyRateID|1|int
649|Sales|CurrencyRate|CurrencyRateDate|2|datetime
650|Sales|CurrencyRate|FromCurrencyCode|3|nchar
651|Sales|CurrencyRate|ToCurrencyCode|4|nchar
652|Sales|CurrencyRate|AverageRate|5|money
653|Sales|CurrencyRate|EndOfDayRate|6|money
654|Sales|CurrencyRate|ModifiedDate|7|datetime
655|Sales|Customer|CustomerID|1|int
656|Sales|Customer|PersonID|2|int
657|Sales|Customer|StoreID|3|int
658|Sales|Customer|TerritoryID|4|int
659|Sales|Customer|AccountNumber|5|varchar
660|Sales|Customer|rowguid|6|uniqueidentifier
661|Sales|Customer|ModifiedDate|7|datetime
662|HumanResources|Department|DepartmentID|1|smallint
663|HumanResources|Department|Name|2|nvarchar
664|HumanResources|Department|GroupName|3|nvarchar
665|HumanResources|Department|ModifiedDate|4|datetime
666|Production|Document|DocumentNode|1|hierarchyid
667|Production|Document|DocumentLevel|2|smallint
668|Production|Document|Title|3|nvarchar
669|Production|Document|Owner|4|int
670|Production|Document|FolderFlag|5|bit
671|Production|Document|FileName|6|nvarchar
672|Production|Document|FileExtension|7|nvarchar
673|Production|Document|Revision|8|nchar
674|Production|Document|ChangeNumber|9|int
675|Production|Document|Status|10|tinyint
676|Production|Document|DocumentSummary|11|nvarchar
677|Production|Document|Document|12|varbinary
678|Production|Document|rowguid|13|uniqueidentifier
679|Production|Document|ModifiedDate|14|datetime
680|Sales|SalesOrderDetail|SalesOrderID|1|int
681|Sales|SalesOrderDetail|SalesOrderDetailID|2|int
682|Sales|SalesOrderDetail|CarrierTrackingNumber|3|nvarchar
683|Sales|SalesOrderDetail|OrderQty|4|smallint
684|Sales|SalesOrderDetail|ProductID|5|int
685|Sales|SalesOrderDetail|SpecialOfferID|6|int
686|Sales|SalesOrderDetail|UnitPrice|7|money
687|Sales|SalesOrderDetail|UnitPriceDiscount|8|money
688|Sales|SalesOrderDetail|LineTotal|9|numeric
689|Sales|SalesOrderDetail|rowguid|10|uniqueidentifier
690|Sales|SalesOrderDetail|ModifiedDate|11|datetime
691|Person|EmailAddress|BusinessEntityID|1|int
692|Person|EmailAddress|EmailAddressID|2|int
693|Person|EmailAddress|EmailAddress|3|nvarchar
694|Person|EmailAddress|rowguid|4|uniqueidentifier
695|Person|EmailAddress|ModifiedDate|5|datetime
696|HumanResources|Employee|BusinessEntityID|1|int
697|HumanResources|Employee|NationalIDNumber|2|nvarchar
698|HumanResources|Employee|LoginID|3|nvarchar
699|HumanResources|Employee|OrganizationNode|4|hierarchyid
700|HumanResources|Employee|OrganizationLevel|5|smallint
701|HumanResources|Employee|JobTitle|6|nvarchar
702|HumanResources|Employee|BirthDate|7|date
703|HumanResources|Employee|MaritalStatus|8|nchar
704|HumanResources|Employee|Gender|9|nchar
705|HumanResources|Employee|HireDate|10|date
706|HumanResources|Employee|SalariedFlag|11|bit
707|HumanResources|Employee|VacationHours|12|smallint
708|HumanResources|Employee|SickLeaveHours|13|smallint
709|HumanResources|Employee|CurrentFlag|14|bit
710|HumanResources|Employee|rowguid|15|uniqueidentifier
711|HumanResources|Employee|ModifiedDate|16|datetime
712|Sales|SalesOrderHeader|SalesOrderID|1|int
713|Sales|SalesOrderHeader|RevisionNumber|2|tinyint
714|Sales|SalesOrderHeader|OrderDate|3|datetime
715|Sales|SalesOrderHeader|DueDate|4|datetime
716|Sales|SalesOrderHeader|ShipDate|5|datetime
717|Sales|SalesOrderHeader|Status|6|tinyint
718|Sales|SalesOrderHeader|OnlineOrderFlag|7|bit
719|Sales|SalesOrderHeader|SalesOrderNumber|8|nvarchar
720|Sales|SalesOrderHeader|PurchaseOrderNumber|9|nvarchar
721|Sales|SalesOrderHeader|AccountNumber|10|nvarchar
722|Sales|SalesOrderHeader|CustomerID|11|int
723|Sales|SalesOrderHeader|SalesPersonID|12|int
724|Sales|SalesOrderHeader|TerritoryID|13|int
725|Sales|SalesOrderHeader|BillToAddressID|14|int
726|Sales|SalesOrderHeader|ShipToAddressID|15|int
727|Sales|SalesOrderHeader|ShipMethodID|16|int
728|Sales|SalesOrderHeader|CreditCardID|17|int
729|Sales|SalesOrderHeader|CreditCardApprovalCode|18|varchar
730|Sales|SalesOrderHeader|CurrencyRateID|19|int
731|Sales|SalesOrderHeader|SubTotal|20|money
732|Sales|SalesOrderHeader|TaxAmt|21|money
733|Sales|SalesOrderHeader|Freight|22|money
734|Sales|SalesOrderHeader|TotalDue|23|money
735|Sales|SalesOrderHeader|Comment|24|nvarchar
736|Sales|SalesOrderHeader|rowguid|25|uniqueidentifier
737|Sales|SalesOrderHeader|ModifiedDate|26|datetime
738|HumanResources|EmployeeDepartmentHistory|BusinessEntityID|1|int
739|HumanResources|EmployeeDepartmentHistory|DepartmentID|2|smallint
740|HumanResources|EmployeeDepartmentHistory|ShiftID|3|tinyint
741|HumanResources|EmployeeDepartmentHistory|StartDate|4|date
742|HumanResources|EmployeeDepartmentHistory|EndDate|5|date
743|HumanResources|EmployeeDepartmentHistory|ModifiedDate|6|datetime
